file_name,image_path,cell_number,cell_image_path,label
aa8797574fce.webp,data/final_data/resized_images/aa8797574fce.webp,49,data/final_data/grid_cells/aa8797574fce/c49.jpg,stump
407943.jpeg,data/final_data/resized_images/407943.jpeg,10,data/final_data/grid_cells/407943/c10.jpg,no_object
648ff941aa8f.webp,data/final_data/resized_images/648ff941aa8f.webp,58,data/final_data/grid_cells/648ff941aa8f/c58.jpg,no_object
409061.webp,data/final_data/resized_images/409061.webp,54,data/final_data/grid_cells/409061/c54.jpg,no_object
409091.webp,data/final_data/resized_images/409091.webp,1,data/final_data/grid_cells/409091/c01.jpg,no_object
408327.webp,data/final_data/resized_images/408327.webp,40,data/final_data/grid_cells/408327/c40.jpg,no_object
a3c163798f5d.webp,data/final_data/resized_images/a3c163798f5d.webp,54,data/final_data/grid_cells/a3c163798f5d/c54.jpg,no_object
409869.webp,data/final_data/resized_images/409869.webp,28,data/final_data/grid_cells/409869/c28.jpg,no_object
395219.webp,data/final_data/resized_images/395219.webp,30,data/final_data/grid_cells/395219/c30.jpg,bat
408065.jpeg,data/final_data/resized_images/408065.jpeg,14,data/final_data/grid_cells/408065/c14.jpg,no_object
306975.webp,data/final_data/resized_images/306975.webp,45,data/final_data/grid_cells/306975/c45.jpg,no_object
409060.webp,data/final_data/resized_images/409060.webp,16,data/final_data/grid_cells/409060/c16.jpg,no_object
288748.webp,data/final_data/resized_images/288748.webp,39,data/final_data/grid_cells/288748/c39.jpg,stump
ef6653f8c3ab.webp,data/final_data/resized_images/ef6653f8c3ab.webp,57,data/final_data/grid_cells/ef6653f8c3ab/c57.jpg,no_object
322323.webp,data/final_data/resized_images/322323.webp,4,data/final_data/grid_cells/322323/c04.jpg,no_object
409201.webp,data/final_data/resized_images/409201.webp,44,data/final_data/grid_cells/409201/c44.jpg,no_object
408104.jpeg,data/final_data/resized_images/408104.jpeg,18,data/final_data/grid_cells/408104/c18.jpg,no_object
408327.webp,data/final_data/resized_images/408327.webp,62,data/final_data/grid_cells/408327/c62.jpg,stump
375885.webp,data/final_data/resized_images/375885.webp,11,data/final_data/grid_cells/375885/c11.jpg,no_object
d441f6b5a4d3.webp,data/final_data/resized_images/d441f6b5a4d3.webp,32,data/final_data/grid_cells/d441f6b5a4d3/c32.jpg,no_object
409067.webp,data/final_data/resized_images/409067.webp,35,data/final_data/grid_cells/409067/c35.jpg,stump
409761.webp,data/final_data/resized_images/409761.webp,43,data/final_data/grid_cells/409761/c43.jpg,no_object
e93408ad04b7.webp,data/final_data/resized_images/e93408ad04b7.webp,20,data/final_data/grid_cells/e93408ad04b7/c20.jpg,no_object
355219.webp,data/final_data/resized_images/355219.webp,44,data/final_data/grid_cells/355219/c44.jpg,bat
409663.jpeg,data/final_data/resized_images/409663.jpeg,36,data/final_data/grid_cells/409663/c36.jpg,stump
6116b616c5e1.webp,data/final_data/resized_images/6116b616c5e1.webp,52,data/final_data/grid_cells/6116b616c5e1/c52.jpg,no_object
409918.webp,data/final_data/resized_images/409918.webp,32,data/final_data/grid_cells/409918/c32.jpg,no_object
409531.webp,data/final_data/resized_images/409531.webp,49,data/final_data/grid_cells/409531/c49.jpg,no_object
410012.jpeg,data/final_data/resized_images/410012.jpeg,21,data/final_data/grid_cells/410012/c21.jpg,no_object
395176.webp,data/final_data/resized_images/395176.webp,15,data/final_data/grid_cells/395176/c15.jpg,no_object
409067.webp,data/final_data/resized_images/409067.webp,58,data/final_data/grid_cells/409067/c58.jpg,no_object
409929.webp,data/final_data/resized_images/409929.webp,5,data/final_data/grid_cells/409929/c05.jpg,no_object
306974.webp,data/final_data/resized_images/306974.webp,31,data/final_data/grid_cells/306974/c31.jpg,no_object
409663.jpeg,data/final_data/resized_images/409663.jpeg,47,data/final_data/grid_cells/409663/c47.jpg,no_object
410158.jpeg,data/final_data/resized_images/410158.jpeg,59,data/final_data/grid_cells/410158/c59.jpg,no_object
408315.jpeg,data/final_data/resized_images/408315.jpeg,53,data/final_data/grid_cells/408315/c53.jpg,no_object
408023.jpeg,data/final_data/resized_images/408023.jpeg,1,data/final_data/grid_cells/408023/c01.jpg,no_object
409025.webp,data/final_data/resized_images/409025.webp,62,data/final_data/grid_cells/409025/c62.jpg,no_object
410127.jpeg,data/final_data/resized_images/410127.jpeg,19,data/final_data/grid_cells/410127/c19.jpg,no_object
322347.webp,data/final_data/resized_images/322347.webp,52,data/final_data/grid_cells/322347/c52.jpg,no_object
407980.jpeg,data/final_data/resized_images/407980.jpeg,37,data/final_data/grid_cells/407980/c37.jpg,no_object
409055.webp,data/final_data/resized_images/409055.webp,39,data/final_data/grid_cells/409055/c39.jpg,no_object
261153.webp,data/final_data/resized_images/261153.webp,14,data/final_data/grid_cells/261153/c14.jpg,no_object
409477.webp,data/final_data/resized_images/409477.webp,56,data/final_data/grid_cells/409477/c56.jpg,no_object
307216.webp,data/final_data/resized_images/307216.webp,59,data/final_data/grid_cells/307216/c59.jpg,no_object
408993.webp,data/final_data/resized_images/408993.webp,18,data/final_data/grid_cells/408993/c18.jpg,no_object
407943.jpeg,data/final_data/resized_images/407943.jpeg,11,data/final_data/grid_cells/407943/c11.jpg,no_object
308310.webp,data/final_data/resized_images/308310.webp,63,data/final_data/grid_cells/308310/c63.jpg,no_object
82c3ea87e047.jpg,data/final_data/resized_images/82c3ea87e047.jpg,38,data/final_data/grid_cells/82c3ea87e047/c38.jpg,no_object
409520.webp,data/final_data/resized_images/409520.webp,59,data/final_data/grid_cells/409520/c59.jpg,no_object
409550.webp,data/final_data/resized_images/409550.webp,23,data/final_data/grid_cells/409550/c23.jpg,no_object
409101.webp,data/final_data/resized_images/409101.webp,38,data/final_data/grid_cells/409101/c38.jpg,ball
322347.webp,data/final_data/resized_images/322347.webp,16,data/final_data/grid_cells/322347/c16.jpg,no_object
409520.webp,data/final_data/resized_images/409520.webp,7,data/final_data/grid_cells/409520/c07.jpg,no_object
408315.jpeg,data/final_data/resized_images/408315.jpeg,20,data/final_data/grid_cells/408315/c20.jpg,no_object
408738.webp,data/final_data/resized_images/408738.webp,42,data/final_data/grid_cells/408738/c42.jpg,bat
410127.jpeg,data/final_data/resized_images/410127.jpeg,4,data/final_data/grid_cells/410127/c04.jpg,no_object
396917.webp,data/final_data/resized_images/396917.webp,3,data/final_data/grid_cells/396917/c03.jpg,no_object
288748.webp,data/final_data/resized_images/288748.webp,19,data/final_data/grid_cells/288748/c19.jpg,no_object
409093.webp,data/final_data/resized_images/409093.webp,17,data/final_data/grid_cells/409093/c17.jpg,no_object
322347.webp,data/final_data/resized_images/322347.webp,62,data/final_data/grid_cells/322347/c62.jpg,no_object
409306.webp,data/final_data/resized_images/409306.webp,5,data/final_data/grid_cells/409306/c05.jpg,no_object
410127.jpeg,data/final_data/resized_images/410127.jpeg,24,data/final_data/grid_cells/410127/c24.jpg,ball
94874c4f57b0.webp,data/final_data/resized_images/94874c4f57b0.webp,6,data/final_data/grid_cells/94874c4f57b0/c06.jpg,no_object
408257.jpeg,data/final_data/resized_images/408257.jpeg,27,data/final_data/grid_cells/408257/c27.jpg,no_object
409874.webp,data/final_data/resized_images/409874.webp,14,data/final_data/grid_cells/409874/c14.jpg,no_object
397daa57d55e.webp,data/final_data/resized_images/397daa57d55e.webp,19,data/final_data/grid_cells/397daa57d55e/c19.jpg,no_object
d441f6b5a4d3.webp,data/final_data/resized_images/d441f6b5a4d3.webp,62,data/final_data/grid_cells/d441f6b5a4d3/c62.jpg,no_object
ffff8f9bde9f.webp,data/final_data/resized_images/ffff8f9bde9f.webp,23,data/final_data/grid_cells/ffff8f9bde9f/c23.jpg,no_object
409306.webp,data/final_data/resized_images/409306.webp,43,data/final_data/grid_cells/409306/c43.jpg,no_object
229397.webp,data/final_data/resized_images/229397.webp,17,data/final_data/grid_cells/229397/c17.jpg,no_object
407987.jpeg,data/final_data/resized_images/407987.jpeg,30,data/final_data/grid_cells/407987/c30.jpg,stump
eabbb4a10004.webp,data/final_data/resized_images/eabbb4a10004.webp,58,data/final_data/grid_cells/eabbb4a10004/c58.jpg,no_object
7101160395018349873_n.jpg,data/final_data/resized_images/7101160395018349873_n.jpg,39,data/final_data/grid_cells/7101160395018349873_n/c39.jpg,no_object
308389.webp,data/final_data/resized_images/308389.webp,53,data/final_data/grid_cells/308389/c53.jpg,stump
308869.webp,data/final_data/resized_images/308869.webp,49,data/final_data/grid_cells/308869/c49.jpg,no_object
410142.jpeg,data/final_data/resized_images/410142.jpeg,52,data/final_data/grid_cells/410142/c52.jpg,no_object
409531.webp,data/final_data/resized_images/409531.webp,29,data/final_data/grid_cells/409531/c29.jpg,no_object
229397.webp,data/final_data/resized_images/229397.webp,27,data/final_data/grid_cells/229397/c27.jpg,no_object
409002.webp,data/final_data/resized_images/409002.webp,43,data/final_data/grid_cells/409002/c43.jpg,no_object
409733.webp,data/final_data/resized_images/409733.webp,53,data/final_data/grid_cells/409733/c53.jpg,no_object
409071.webp,data/final_data/resized_images/409071.webp,14,data/final_data/grid_cells/409071/c14.jpg,no_object
409873.webp,data/final_data/resized_images/409873.webp,14,data/final_data/grid_cells/409873/c14.jpg,no_object
408330.jpeg,data/final_data/resized_images/408330.jpeg,30,data/final_data/grid_cells/408330/c30.jpg,no_object
409825.webp,data/final_data/resized_images/409825.webp,14,data/final_data/grid_cells/409825/c14.jpg,no_object
306974.webp,data/final_data/resized_images/306974.webp,63,data/final_data/grid_cells/306974/c63.jpg,no_object
306974.webp,data/final_data/resized_images/306974.webp,32,data/final_data/grid_cells/306974/c32.jpg,no_object
397daa57d55e.webp,data/final_data/resized_images/397daa57d55e.webp,62,data/final_data/grid_cells/397daa57d55e/c62.jpg,no_object
d441f6b5a4d3.webp,data/final_data/resized_images/d441f6b5a4d3.webp,52,data/final_data/grid_cells/d441f6b5a4d3/c52.jpg,no_object
308195.webp,data/final_data/resized_images/308195.webp,58,data/final_data/grid_cells/308195/c58.jpg,stump
410102.jpeg,data/final_data/resized_images/410102.jpeg,48,data/final_data/grid_cells/410102/c48.jpg,no_object
409746.webp,data/final_data/resized_images/409746.webp,36,data/final_data/grid_cells/409746/c36.jpg,stump
408580.jpeg,data/final_data/resized_images/408580.jpeg,32,data/final_data/grid_cells/408580/c32.jpg,no_object
409762.webp,data/final_data/resized_images/409762.webp,13,data/final_data/grid_cells/409762/c13.jpg,no_object
308389.webp,data/final_data/resized_images/308389.webp,28,data/final_data/grid_cells/308389/c28.jpg,no_object
410112.jpeg,data/final_data/resized_images/410112.jpeg,37,data/final_data/grid_cells/410112/c37.jpg,no_object
408508.jpeg,data/final_data/resized_images/408508.jpeg,19,data/final_data/grid_cells/408508/c19.jpg,no_object
407980.jpeg,data/final_data/resized_images/407980.jpeg,57,data/final_data/grid_cells/407980/c57.jpg,stump
397537.webp,data/final_data/resized_images/397537.webp,36,data/final_data/grid_cells/397537/c36.jpg,no_object
402128.webp,data/final_data/resized_images/402128.webp,31,data/final_data/grid_cells/402128/c31.jpg,bat
408987.jpeg,data/final_data/resized_images/408987.jpeg,17,data/final_data/grid_cells/408987/c17.jpg,no_object
308860.webp,data/final_data/resized_images/308860.webp,14,data/final_data/grid_cells/308860/c14.jpg,bat
308843.webp,data/final_data/resized_images/308843.webp,44,data/final_data/grid_cells/308843/c44.jpg,no_object
409929.webp,data/final_data/resized_images/409929.webp,44,data/final_data/grid_cells/409929/c44.jpg,no_object
375885.webp,data/final_data/resized_images/375885.webp,20,data/final_data/grid_cells/375885/c20.jpg,no_object
409750.webp,data/final_data/resized_images/409750.webp,54,data/final_data/grid_cells/409750/c54.jpg,no_object
1fb93095dc34.webp,data/final_data/resized_images/1fb93095dc34.webp,51,data/final_data/grid_cells/1fb93095dc34/c51.jpg,no_object
55f14ed389b2.webp,data/final_data/resized_images/55f14ed389b2.webp,55,data/final_data/grid_cells/55f14ed389b2/c55.jpg,no_object
397627.webp,data/final_data/resized_images/397627.webp,29,data/final_data/grid_cells/397627/c29.jpg,no_object
306797.webp,data/final_data/resized_images/306797.webp,60,data/final_data/grid_cells/306797/c60.jpg,no_object
397128.webp,data/final_data/resized_images/397128.webp,28,data/final_data/grid_cells/397128/c28.jpg,no_object
eabbb4a10004.webp,data/final_data/resized_images/eabbb4a10004.webp,43,data/final_data/grid_cells/eabbb4a10004/c43.jpg,no_object
xdb91txmi6mesvl9yx4k.jpeg,data/final_data/resized_images/xdb91txmi6mesvl9yx4k.jpeg,18,data/final_data/grid_cells/xdb91txmi6mesvl9yx4k/c18.jpg,no_object
307949.webp,data/final_data/resized_images/307949.webp,14,data/final_data/grid_cells/307949/c14.jpg,no_object
261153.webp,data/final_data/resized_images/261153.webp,22,data/final_data/grid_cells/261153/c22.jpg,no_object
354403.webp,data/final_data/resized_images/354403.webp,51,data/final_data/grid_cells/354403/c51.jpg,no_object
403432.webp,data/final_data/resized_images/403432.webp,26,data/final_data/grid_cells/403432/c26.jpg,no_object
307224.webp,data/final_data/resized_images/307224.webp,43,data/final_data/grid_cells/307224/c43.jpg,no_object
409005.webp,data/final_data/resized_images/409005.webp,18,data/final_data/grid_cells/409005/c18.jpg,no_object
307879.webp,data/final_data/resized_images/307879.webp,46,data/final_data/grid_cells/307879/c46.jpg,no_object
409001.webp,data/final_data/resized_images/409001.webp,20,data/final_data/grid_cells/409001/c20.jpg,no_object
409951.jpeg,data/final_data/resized_images/409951.jpeg,24,data/final_data/grid_cells/409951/c24.jpg,no_object
eabbb4a10004.webp,data/final_data/resized_images/eabbb4a10004.webp,37,data/final_data/grid_cells/eabbb4a10004/c37.jpg,no_object
262299.webp,data/final_data/resized_images/262299.webp,11,data/final_data/grid_cells/262299/c11.jpg,no_object
408104.jpeg,data/final_data/resized_images/408104.jpeg,60,data/final_data/grid_cells/408104/c60.jpg,no_object
409550.webp,data/final_data/resized_images/409550.webp,48,data/final_data/grid_cells/409550/c48.jpg,no_object
306291.webp,data/final_data/resized_images/306291.webp,14,data/final_data/grid_cells/306291/c14.jpg,no_object
409768.webp,data/final_data/resized_images/409768.webp,9,data/final_data/grid_cells/409768/c09.jpg,no_object
e93408ad04b7.webp,data/final_data/resized_images/e93408ad04b7.webp,55,data/final_data/grid_cells/e93408ad04b7/c55.jpg,no_object
408990.webp,data/final_data/resized_images/408990.webp,40,data/final_data/grid_cells/408990/c40.jpg,no_object
409930.webp,data/final_data/resized_images/409930.webp,62,data/final_data/grid_cells/409930/c62.jpg,no_object
107384394.jpg,data/final_data/resized_images/107384394.jpg,37,data/final_data/grid_cells/107384394/c37.jpg,stump
375885.webp,data/final_data/resized_images/375885.webp,41,data/final_data/grid_cells/375885/c41.jpg,no_object
409071.webp,data/final_data/resized_images/409071.webp,7,data/final_data/grid_cells/409071/c07.jpg,bat
408989.webp,data/final_data/resized_images/408989.webp,21,data/final_data/grid_cells/408989/c21.jpg,no_object
113af926a798.webp,data/final_data/resized_images/113af926a798.webp,59,data/final_data/grid_cells/113af926a798/c59.jpg,no_object
408998.webp,data/final_data/resized_images/408998.webp,58,data/final_data/grid_cells/408998/c58.jpg,no_object
397537.webp,data/final_data/resized_images/397537.webp,3,data/final_data/grid_cells/397537/c03.jpg,no_object
408990.webp,data/final_data/resized_images/408990.webp,21,data/final_data/grid_cells/408990/c21.jpg,no_object
409082.webp,data/final_data/resized_images/409082.webp,11,data/final_data/grid_cells/409082/c11.jpg,no_object
409086.webp,data/final_data/resized_images/409086.webp,27,data/final_data/grid_cells/409086/c27.jpg,no_object
407922.jpeg,data/final_data/resized_images/407922.jpeg,36,data/final_data/grid_cells/407922/c36.jpg,no_object
409306.webp,data/final_data/resized_images/409306.webp,6,data/final_data/grid_cells/409306/c06.jpg,no_object
409301.jpeg,data/final_data/resized_images/409301.jpeg,4,data/final_data/grid_cells/409301/c04.jpg,no_object
407970.jpeg,data/final_data/resized_images/407970.jpeg,40,data/final_data/grid_cells/407970/c40.jpg,no_object
409750.webp,data/final_data/resized_images/409750.webp,11,data/final_data/grid_cells/409750/c11.jpg,no_object
a3c163798f5d.webp,data/final_data/resized_images/a3c163798f5d.webp,1,data/final_data/grid_cells/a3c163798f5d/c01.jpg,no_object
306975.webp,data/final_data/resized_images/306975.webp,29,data/final_data/grid_cells/306975/c29.jpg,no_object
354403.webp,data/final_data/resized_images/354403.webp,53,data/final_data/grid_cells/354403/c53.jpg,stump
296656.webp,data/final_data/resized_images/296656.webp,16,data/final_data/grid_cells/296656/c16.jpg,no_object
409094.webp,data/final_data/resized_images/409094.webp,59,data/final_data/grid_cells/409094/c59.jpg,no_object
296656.webp,data/final_data/resized_images/296656.webp,27,data/final_data/grid_cells/296656/c27.jpg,no_object
410132.jpeg,data/final_data/resized_images/410132.jpeg,39,data/final_data/grid_cells/410132/c39.jpg,no_object
28448222576c.webp,data/final_data/resized_images/28448222576c.webp,11,data/final_data/grid_cells/28448222576c/c11.jpg,no_object
409874.webp,data/final_data/resized_images/409874.webp,36,data/final_data/grid_cells/409874/c36.jpg,stump
9b5b9947e376.webp,data/final_data/resized_images/9b5b9947e376.webp,10,data/final_data/grid_cells/9b5b9947e376/c10.jpg,no_object
82c3ea87e047.jpg,data/final_data/resized_images/82c3ea87e047.jpg,18,data/final_data/grid_cells/82c3ea87e047/c18.jpg,no_object
6116b616c5e1.webp,data/final_data/resized_images/6116b616c5e1.webp,33,data/final_data/grid_cells/6116b616c5e1/c33.jpg,no_object
409550.webp,data/final_data/resized_images/409550.webp,47,data/final_data/grid_cells/409550/c47.jpg,no_object
409523.jpeg,data/final_data/resized_images/409523.jpeg,18,data/final_data/grid_cells/409523/c18.jpg,no_object
409873.webp,data/final_data/resized_images/409873.webp,9,data/final_data/grid_cells/409873/c09.jpg,no_object
410017.jpeg,data/final_data/resized_images/410017.jpeg,43,data/final_data/grid_cells/410017/c43.jpg,stump
6116b616c5e1.webp,data/final_data/resized_images/6116b616c5e1.webp,41,data/final_data/grid_cells/6116b616c5e1/c41.jpg,no_object
409765.webp,data/final_data/resized_images/409765.webp,32,data/final_data/grid_cells/409765/c32.jpg,no_object
409116.jpg,data/final_data/resized_images/409116.jpg,44,data/final_data/grid_cells/409116/c44.jpg,no_object
i.jpeg,data/final_data/resized_images/i.jpeg,17,data/final_data/grid_cells/i/c17.jpg,no_object
307616.webp,data/final_data/resized_images/307616.webp,22,data/final_data/grid_cells/307616/c22.jpg,no_object
409686.jpeg,data/final_data/resized_images/409686.jpeg,3,data/final_data/grid_cells/409686/c03.jpg,no_object
410077.jpeg,data/final_data/resized_images/410077.jpeg,35,data/final_data/grid_cells/410077/c35.jpg,no_object
409842.webp,data/final_data/resized_images/409842.webp,49,data/final_data/grid_cells/409842/c49.jpg,no_object
409686.jpeg,data/final_data/resized_images/409686.jpeg,26,data/final_data/grid_cells/409686/c26.jpg,no_object
407909.jpeg,data/final_data/resized_images/407909.jpeg,48,data/final_data/grid_cells/407909/c48.jpg,no_object
409868.webp,data/final_data/resized_images/409868.webp,9,data/final_data/grid_cells/409868/c09.jpg,no_object
409930.webp,data/final_data/resized_images/409930.webp,42,data/final_data/grid_cells/409930/c42.jpg,no_object
7101160395018349873_n.jpg,data/final_data/resized_images/7101160395018349873_n.jpg,28,data/final_data/grid_cells/7101160395018349873_n/c28.jpg,no_object
398279.webp,data/final_data/resized_images/398279.webp,31,data/final_data/grid_cells/398279/c31.jpg,no_object
410077.jpeg,data/final_data/resized_images/410077.jpeg,58,data/final_data/grid_cells/410077/c58.jpg,no_object
409709.jpeg,data/final_data/resized_images/409709.jpeg,40,data/final_data/grid_cells/409709/c40.jpg,no_object
397daa57d55e.webp,data/final_data/resized_images/397daa57d55e.webp,28,data/final_data/grid_cells/397daa57d55e/c28.jpg,no_object
283799.webp,data/final_data/resized_images/283799.webp,8,data/final_data/grid_cells/283799/c08.jpg,no_object
840dc4492117.webp,data/final_data/resized_images/840dc4492117.webp,22,data/final_data/grid_cells/840dc4492117/c22.jpg,no_object
410132.jpeg,data/final_data/resized_images/410132.jpeg,59,data/final_data/grid_cells/410132/c59.jpg,no_object
408596.jpeg,data/final_data/resized_images/408596.jpeg,6,data/final_data/grid_cells/408596/c06.jpg,no_object
d08f8c8ae9ba.webp,data/final_data/resized_images/d08f8c8ae9ba.webp,5,data/final_data/grid_cells/d08f8c8ae9ba/c05.jpg,no_object
409006.webp,data/final_data/resized_images/409006.webp,41,data/final_data/grid_cells/409006/c41.jpg,no_object
bedd9c78e4b1.webp,data/final_data/resized_images/bedd9c78e4b1.webp,24,data/final_data/grid_cells/bedd9c78e4b1/c24.jpg,no_object
296656.webp,data/final_data/resized_images/296656.webp,44,data/final_data/grid_cells/296656/c44.jpg,no_object
307625.webp,data/final_data/resized_images/307625.webp,39,data/final_data/grid_cells/307625/c39.jpg,no_object
377155.webp,data/final_data/resized_images/377155.webp,37,data/final_data/grid_cells/377155/c37.jpg,no_object
409873.webp,data/final_data/resized_images/409873.webp,7,data/final_data/grid_cells/409873/c07.jpg,no_object
410158.jpeg,data/final_data/resized_images/410158.jpeg,37,data/final_data/grid_cells/410158/c37.jpg,stump
409528.webp,data/final_data/resized_images/409528.webp,37,data/final_data/grid_cells/409528/c37.jpg,no_object
409082.webp,data/final_data/resized_images/409082.webp,59,data/final_data/grid_cells/409082/c59.jpg,no_object
397537.webp,data/final_data/resized_images/397537.webp,40,data/final_data/grid_cells/397537/c40.jpg,no_object
322356.webp,data/final_data/resized_images/322356.webp,15,data/final_data/grid_cells/322356/c15.jpg,no_object
409686.jpeg,data/final_data/resized_images/409686.jpeg,25,data/final_data/grid_cells/409686/c25.jpg,no_object
408987.jpeg,data/final_data/resized_images/408987.jpeg,25,data/final_data/grid_cells/408987/c25.jpg,no_object
4be27e4e1e76.webp,data/final_data/resized_images/4be27e4e1e76.webp,32,data/final_data/grid_cells/4be27e4e1e76/c32.jpg,no_object
409931.webp,data/final_data/resized_images/409931.webp,55,data/final_data/grid_cells/409931/c55.jpg,no_object
1741087887458.webp,data/final_data/resized_images/1741087887458.webp,63,data/final_data/grid_cells/1741087887458/c63.jpg,no_object
1132922938ee.webp,data/final_data/resized_images/1132922938ee.webp,37,data/final_data/grid_cells/1132922938ee/c37.jpg,no_object
409878.webp,data/final_data/resized_images/409878.webp,41,data/final_data/grid_cells/409878/c41.jpg,no_object
409663.jpeg,data/final_data/resized_images/409663.jpeg,10,data/final_data/grid_cells/409663/c10.jpg,no_object
377155.webp,data/final_data/resized_images/377155.webp,40,data/final_data/grid_cells/377155/c40.jpg,no_object
409116.jpg,data/final_data/resized_images/409116.jpg,25,data/final_data/grid_cells/409116/c25.jpg,no_object
409477.webp,data/final_data/resized_images/409477.webp,12,data/final_data/grid_cells/409477/c12.jpg,no_object
408995.webp,data/final_data/resized_images/408995.webp,62,data/final_data/grid_cells/408995/c62.jpg,no_object
395219.webp,data/final_data/resized_images/395219.webp,52,data/final_data/grid_cells/395219/c52.jpg,no_object
407884.jpeg,data/final_data/resized_images/407884.jpeg,17,data/final_data/grid_cells/407884/c17.jpg,no_object
397092.webp,data/final_data/resized_images/397092.webp,11,data/final_data/grid_cells/397092/c11.jpg,no_object
262299.webp,data/final_data/resized_images/262299.webp,20,data/final_data/grid_cells/262299/c20.jpg,no_object
408171.jpeg,data/final_data/resized_images/408171.jpeg,5,data/final_data/grid_cells/408171/c05.jpg,no_object
410073.jpeg,data/final_data/resized_images/410073.jpeg,7,data/final_data/grid_cells/410073/c07.jpg,no_object
xdb91txmi6mesvl9yx4k.jpeg,data/final_data/resized_images/xdb91txmi6mesvl9yx4k.jpeg,35,data/final_data/grid_cells/xdb91txmi6mesvl9yx4k/c35.jpg,no_object
1fb93095dc34.webp,data/final_data/resized_images/1fb93095dc34.webp,1,data/final_data/grid_cells/1fb93095dc34/c01.jpg,no_object
409281.jpeg,data/final_data/resized_images/409281.jpeg,52,data/final_data/grid_cells/409281/c52.jpg,no_object
262299.webp,data/final_data/resized_images/262299.webp,10,data/final_data/grid_cells/262299/c10.jpg,no_object
409750.webp,data/final_data/resized_images/409750.webp,25,data/final_data/grid_cells/409750/c25.jpg,no_object
397092.webp,data/final_data/resized_images/397092.webp,58,data/final_data/grid_cells/397092/c58.jpg,no_object
409477.webp,data/final_data/resized_images/409477.webp,51,data/final_data/grid_cells/409477/c51.jpg,no_object
408315.jpeg,data/final_data/resized_images/408315.jpeg,40,data/final_data/grid_cells/408315/c40.jpg,no_object
308195.webp,data/final_data/resized_images/308195.webp,18,data/final_data/grid_cells/308195/c18.jpg,no_object
409281.jpeg,data/final_data/resized_images/409281.jpeg,40,data/final_data/grid_cells/409281/c40.jpg,no_object
397092.webp,data/final_data/resized_images/397092.webp,49,data/final_data/grid_cells/397092/c49.jpg,no_object
ind_sri_lanka_odi.jpg,data/final_data/resized_images/ind_sri_lanka_odi.jpg,17,data/final_data/grid_cells/ind_sri_lanka_odi/c17.jpg,no_object
306806.webp,data/final_data/resized_images/306806.webp,26,data/final_data/grid_cells/306806/c26.jpg,ball
353277.webp,data/final_data/resized_images/353277.webp,41,data/final_data/grid_cells/353277/c41.jpg,no_object
307879.webp,data/final_data/resized_images/307879.webp,48,data/final_data/grid_cells/307879/c48.jpg,no_object
409078.webp,data/final_data/resized_images/409078.webp,54,data/final_data/grid_cells/409078/c54.jpg,no_object
299784.webp,data/final_data/resized_images/299784.webp,5,data/final_data/grid_cells/299784/c05.jpg,no_object
408315.jpeg,data/final_data/resized_images/408315.jpeg,18,data/final_data/grid_cells/408315/c18.jpg,no_object
409055.webp,data/final_data/resized_images/409055.webp,57,data/final_data/grid_cells/409055/c57.jpg,no_object
308869.webp,data/final_data/resized_images/308869.webp,35,data/final_data/grid_cells/308869/c35.jpg,no_object
409930.webp,data/final_data/resized_images/409930.webp,63,data/final_data/grid_cells/409930/c63.jpg,no_object
275605.webp,data/final_data/resized_images/275605.webp,63,data/final_data/grid_cells/275605/c63.jpg,no_object
288dfd28ac2c.webp,data/final_data/resized_images/288dfd28ac2c.webp,35,data/final_data/grid_cells/288dfd28ac2c/c35.jpg,no_object
410073.jpeg,data/final_data/resized_images/410073.jpeg,29,data/final_data/grid_cells/410073/c29.jpg,no_object
355219.webp,data/final_data/resized_images/355219.webp,57,data/final_data/grid_cells/355219/c57.jpg,no_object
397128.webp,data/final_data/resized_images/397128.webp,9,data/final_data/grid_cells/397128/c09.jpg,no_object
409972.jpeg,data/final_data/resized_images/409972.jpeg,28,data/final_data/grid_cells/409972/c28.jpg,no_object
395219.webp,data/final_data/resized_images/395219.webp,6,data/final_data/grid_cells/395219/c06.jpg,no_object
408989.webp,data/final_data/resized_images/408989.webp,40,data/final_data/grid_cells/408989/c40.jpg,stump
408052.jpeg,data/final_data/resized_images/408052.jpeg,49,data/final_data/grid_cells/408052/c49.jpg,no_object
409857.webp,data/final_data/resized_images/409857.webp,22,data/final_data/grid_cells/409857/c22.jpg,no_object
409768.webp,data/final_data/resized_images/409768.webp,16,data/final_data/grid_cells/409768/c16.jpg,no_object
409575.webp,data/final_data/resized_images/409575.webp,25,data/final_data/grid_cells/409575/c25.jpg,no_object
408257.jpeg,data/final_data/resized_images/408257.jpeg,30,data/final_data/grid_cells/408257/c30.jpg,no_object
397027.webp,data/final_data/resized_images/397027.webp,24,data/final_data/grid_cells/397027/c24.jpg,no_object
398279.webp,data/final_data/resized_images/398279.webp,33,data/final_data/grid_cells/398279/c33.jpg,no_object
288dfd28ac2c.webp,data/final_data/resized_images/288dfd28ac2c.webp,56,data/final_data/grid_cells/288dfd28ac2c/c56.jpg,no_object
408330.jpeg,data/final_data/resized_images/408330.jpeg,27,data/final_data/grid_cells/408330/c27.jpg,no_object
275605.webp,data/final_data/resized_images/275605.webp,3,data/final_data/grid_cells/275605/c03.jpg,no_object
